Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"CareTrust REIT","CTRE","9737.82","41.22","2094047","-1.72","2.49",".19","79.91",".59","60.79","62.19","43.4","32.55","80","Finance","REIT and Equity Trust - Other","62.19","3"
"Caris Life Sciences,?Inc.","CAI","6426.21","22.74","4732156","45.12","33.84","56.29","33.09","-25.63","96.97","10.62","39.3","14.55","93","Medical","Medical Services","10.62","3"
"Carlisle Companies","CSL","15388.83","387.49","499280","7.66","17.39","17.13","74.66","6.9",".33","16.47","418.74","295.41","93","Conglomerates","Diversified Operations","14.21","3"
"Carlyle Group","CG","17203.18","47.79","3532566","3.85","6.89","-.48","25.22","-28.66","-11.91","42.92","69.35","40.52","61","Finance","Financial - Investment Management","10.08","4"
"Carlyle Secured Lending","CGBD","765.86","11.02","613361","10.31","4.65","-1.61","25.75","-22.14","9.88","59.75","13.99","9.99","181","Finance","Financial - SBIC & Commercial Industry","14.26","3"
"Carnival","CCL","39706.13","28.99","18562886","4.24","8.05","17.65","50.49","-16.24","6.4","12.01","33.99","23.89","154","Consumer Discretionary","Leisure and Recreation Services","11.24","3"
"Carpenter Technology","CRS","28353.59","570.66","721073","9.81","-1.37","39.55","87.44","59.94","8.59","17.34","619.25","232.4","19","Basic Materials","Steel - Speciality","16.96","2"
"Carrier Global","CARR","52765.05","64.01","7279787","3.56","-7.69","-1.02","53.24","6.9","-3.29","9.34","76","50.36","29","Construction","Building Products - Air Conditioner and Heating","5.52","1"
"Cars.com","CARS","688.72","12.32","741343","3.97","11.09","25.08","76.33","-10.89",".57","15.59","13.79","7.58","163","Retail-Wholesale","Internet - Commerce","4.73","3"
"Carter Bankshares","CARE","733.33","33","413742","-4.57","1.35","25.91","85.5","48.12","4.74","13.71","35.72","16.96","45","Finance","Banks - Northeast","36.79","3"
"Carter's","CRI","1466.98","39.96","1072536","3.6","-.57","19.43","78.33","8.73","1.91","4.02","44.37","24.02","66","Consumer Discretionary","Shoes and Retail Apparel ","6.55","2"
"Carvana","CVNA","77967.85","70.85","10472998","13.61","7.63","5.48","37.01","-25.93","48.63","6.26","95.69","56.26","163","Retail-Wholesale","Internet - Commerce","6.26","3"
"Casella Waste Systems","CWST","5687.37","89.41","692421","-.33","-7.65","4.97","44.61","-19.44","17.95","4.27","107.34","74.97","155","Business Services","Waste Removal Services",".29","3"
"Casey's General Stores","CASY","30860.25","833.95","310266","-4.25","1.72","-2.2","80.48","33.14","10.16","4.07","916.28","494.52","103","Retail-Wholesale","Retail - Convenience Stores","4.07","3"
"Castle Biosciences","CSTL","978.5","32.03","487575","14.39","35.03","67.43","55.76","-27.34","3.66","-5.43","43.04","18.15","150","Medical","Medical - Biomedical and Genetics","-5.43","3"
"Caterpillar","CAT","387133.56","842.19","3171328","3.36","-11.57","-5.19","66.11","29.73","4.29","14.87","1064.9","407.79","73","Industrial Products","Manufacturing - Construction and Mining","14.51","1"
"Cathay General Bancorp","CATY","4250.72","63.41","521931",".35","3.06","14.03","95.2","15.63","-.43","39.89","64.35","44.78","211","Finance","Banks - West","24.66","2"
"Cboe Global Markets","CBOE","29927.84","286.58","1099062","-7.62","6.9","-21.06","40.74",".75","15.13","49.87","366.7","231.51","103","Finance","Securities and Exchanges","26.68","2"
"Celanese","CE","4813.09","43.89","2130896","-1.86","-6.46","-22.73","24.8","-8.4","-7.16","6.02","69.24","35.53","87","Basic Materials","Chemical - Specialty","-12.04","3"
"Celestica","CLS","36544.75","317.83","3188533","-4.11","-11.68","-11.36","46.89","-5.13","28.46","6.07","472.4","181.34","3","Computer and Technology","Electronics - Manufacturing Services","7.16","1"
"Cellebrite DI Ltd.","CLBT","3993.53","16.01","1149725","8.54",".44","23.34","58.38","-21.64","18.56","27.18","19.56","11.03","102","Computer and Technology","Internet - Software","14.48","3"
"Cemex","CX","16414.66","11.33","7228243","-4.15","-9.21","-9.79","56.98","-12.99","-.42","3.02","13.55","8.39","174","Construction","Building Products - Concrete and Aggregates","2.83","3"
"Cencora, Inc.","COR","62349.03","320.46","1475040","2.93","5.61","24.35","55.5","-16.28","9.31","1.01","374.75","252.74","93","Medical","Medical Services",".79","3"
"Cenovus Energy","CVE","52246.09","28.25","7473560","-6.43","7.01","-8.34","79.48","47.33","-10.22","12.37","31.8","14.5","103","Oils-Energy","Oil and Gas - Integrated - Canadian","12.37","3"
"Centene","CNC","32490.05","65.77","5338006","5.71","-2.35","12.87","93.22","41.04","19.44","1.27","68.72","25.21","21","Medical","Medical - HMOs","-2.51","1"
"CenterPoint Energy","CNP","26796.74","40.68","6811977","-3.24","-6.57","-2.05","43.52","-6.37","8.26","13.09","45.04","37.32","160","Utilities","Utility - Electric Power","11.61","2"
"Centerra Gold","CGAU","4165.98","21.24","1576115","23.56","30.95","24.14","100","30.43","14.01","18.39","21.24","7.01","234","Basic Materials","Mining - Gold","36.92","3"
"Centrus Energy","LEU","3764.78","191.37","850263","8.16","11.88","4.8","15.47","-30.44","1.52","10.23","436","146.61","163","Basic Materials","Mining - Non Ferrous","10.23","3"
"Centuri Holdings, Inc.","CTRI","2407.97","23.85","2188303","-14.33","-7.09","-23.78","19.97","-16.65","13.1","1.63","41.8","19.37","160","Utilities","Utility - Electric Power",".86","3"
"Cerence","CRNC","413.63","9.145","743307","7.34","-12.66","-6.59","42.13","-24.51","-24.05","19.98","13.52","5.96","101","Computer and Technology","Computers - IT Services","-4.97","2"
"CeriBell, Inc.","CBLL","713.7","18.81","345724","6.33","-3.83","15.4","63.07","-24.31","36.09","-63.51","23.43","10.92","157","Medical","Medical - Products","-63.51","3"
"Certara","CERT","1250.82","8.2","3906404","1.23","21.12","83.04","40.79","-17.87","8.75","15.71","13.6","4.48","150","Medical","Medical - Biomedical and Genetics","-16.75","3"
"Ceva, Inc.","CEVA","1077.32","38.67","730588","18.44","-15.09","5.92","65.33","58.56","2.49","9.35","50.06","17.21","102","Computer and Technology","Internet - Software","-10.47","3"
"Chagee Holdings Limited - Sponsored ADR","CHA","1868.54","10.18","425781","-9.51","-7.45","3.46","7.16","-22.76","8.6","13.26","23.4","9.16","85","Consumer Staples","Beverages - Soft drinks","7.25","3"
"Champion Homes, Inc.","SKY","5138.16","94.66","664743","18.91","16.53","42.82","91.57","-1.15","7.26","7.4","97.46","64.26","244","Construction","Building Products - Mobile Homes and RV Builders","7.16","2"
"Charles River Laboratories International","CRL","12769.67","267.49","914703","15.05","14.6","77.32","100","18.33","-.85","12.18","267.49","145.57","93","Medical","Medical Services","-5.96","2"
"Charles Schwab","SCHW","187130.98","107.6","8412359","2.24","4.34","18.4","98.15","-4.97","22.01","40.46","108.02","85.35","26","Finance","Financial - Investment Bank","38.79","2"
"Charter Communications","CHTR","18198.17","152.57","3135896","5.24","16.71","8.72","18.35","-35.51","-.56","9.05","282.74","123.31","193","Consumer Discretionary","Cable Television","9.05","3"
"Chatham Lodging Trust REIT","CLDT","587.72","12.59","342393","-5.55","-2.1","27.3","84.24","63.14","-6.98","4","13.78","6.23","80","Finance","REIT and Equity Trust - Other","4","2"
"Check Point Software Technologies","CHKP","13050.5","127.82","1383726",".54","-2.95","3.06","16.25","-39.22","6.25","48.05","206.91","112.47","47","Computer and Technology","Security","37.93","3"
"Chemours","CC","2370.36","15.75","2770408","-5.18","-11.57","-31.91","30.18","17.88",".45","1.88","27.94","10.48","87","Basic Materials","Chemical - Diversified ","-5","3"
"Cheniere Energy","LNG","52901.66","256.14","1752978","-2.82","-.97","5.91","62.28","16.27","27.21","15.41","296.91","188.83","216","Oils-Energy","Oil and Gas - Exploration and Production - United States","13.57","3"
"Chevron","CVX","368599.88","186.56","7558677","-5.22","5.76","-2.38","61.82","8.01","-6.79","9.95","211.15","146.75","230","Oils-Energy","Oil and Gas - Integrated - International","9.57","3"
"Chewy","CHWY","9633.75","23.53","7755009","4.11","12.69","10.57","24.25","-37.18","6.24","4.45","42.33","17.51","163","Retail-Wholesale","Internet - Commerce","1.99","4"
"Chime Financial, Inc.","CHYM","11087.66","29.1","7993546","26.58","39.1","64.5","72.68","2.02","30.69","-.74","33.86","16.44","152","Finance","Financial - Miscellaneous Services","-.74","3"
"Chipotle Mexican Grill","CMG","41493.05","32.79","20142470","-11.9","-6.98",".43","29.07","-21.8","5.41","11.72","44.04","28.18","174","Retail-Wholesale","Retail - Restaurants","11.43","3"
"Choice Hotels International","CHH","4800.62","106.66","590723","-4.33","-2.79","-.26","55.3","-1.2",".75","19.4","124.65","84.4","200","Consumer Discretionary","Hotels and Motels","20.28","3"
"Chord Energy Corporation","CHRD","7184.57","131.35","814483","-6.43","11.89","-11.48","71.7","25.03","-7.12","17.14","149.65","84.99","216","Oils-Energy","Oil and Gas - Exploration and Production - United States","13.42","4"
"Chubb Limited","CB","135149.55","350.31","2014527","-.11",".71","8.07","86.16","-.96","6.54","18.41","363.5","268.2","103","Finance","Insurance - Property and Casualty","18.1","3"
"Church & Dwight Co.","CHD","24488.93","103.24","1911088","4.48","7.14","9.77","91.46","8.65","1.57","13.52","105.26","81.6","215","Consumer Staples","Consumer Products - Staples","11.96","3"
"Churchill Downs","CHDN","6123.86","87.86","1079983","4.22","2.74","1.3","16.14","-31.86","7.01","15.79","117.59","82.14","204","Consumer Discretionary","Gaming","13.82","3"
"Ciena","CIEN","58375.02","412.39","2000193","9.37","-10.49","-25.62","60.28","55.6","18.79","11.97","627","86.64","54","Computer and Technology","Communication - Components","7.87","3"
"Cigna Group","CI","74645.29","282.49","2042804","1.23","-3.74","-.97","57.19","-9.43","11.24","2.96","311","244.41","21","Medical","Medical - HMOs","2.27","3"
"Cincinnati Financial","CINF","27144.13","176.86","833972","-.46","-1.35","6.27","64.09","-4.44","11.41","13.13","192.03","149.79","103","Finance","Insurance - Property and Casualty","23.84","3"
"Cinemark","CNK","4316.56","37.24","2884477","1.78","28.24","43.45","94.86","41.4","2.15","6.44","38.07","21.93","32","Consumer Discretionary","Film and Television Production and Distribution","6.44","1"
"Cintas","CTAS","81254.43","203.05","2672853","-.77","13.03","20.64","62.98","-4.73","8.94","17.86","226.27","163.55","200","Consumer Discretionary","Textile - Apparel","17.75","2"
"Cipher Digital Inc.","CIFR","7130.23","17.18","31401802","-23.03","-22.3","-15.49","50.94","2.71","48.04","-585.75","29.18","4.72","160","Business Services","Technology Services","-585.75","3"
"Circle Internet Group, Inc.","CRCL","16572.56","66.67","12076086","6.48",".8","-41.52","14.55","-25.81","63.86","15.53","163.21","50.23","152","Finance","Financial - Miscellaneous Services","15.53","3"
"Cirrus Logic","CRUS","6260.69","124.92","756616","-3.42","-16.92","-21.78","33.89","-6.98","5.34","24.64","178.9","97.25","31","Computer and Technology","Electronics - Semiconductors","21","4"
"Cisco Systems","CSCO","478608.41","121.43","20091748","4.69",".1","2.72","86.57","39.1","5.3","26.89","130","66.2","174","Computer and Technology","Computer - Networking","20.14","3"
"Citigroup","C","230252.88","135","12634166","1.93","-4.11","9.38","80.4","2.09","-1.44","21.57","145.67","91.23","26","Finance","Financial - Investment Bank","10.23","1"
"Citizens Financial Group","CFG","30606.92","72.67","4336399","1.42","3.31","19.41","93.77","9.79","-2.47","24.36","74.4","46.64","45","Finance","Banks - Northeast","17.18","2"
"Clean Harbors","CLH","16267.45","308.17","499567","-1.51","1.33","1.45","85.42","15.97","2.39","7.03","326.34","201.73","155","Business Services","Waste Removal Services","7.03","3"
"Cleanspark","CLSK","3158.85","12.3","25893420","-10.61","-4.28","-6.18","27.43","7.25","102.21","-36.38","23.2","8.18","152","Finance","Financial - Miscellaneous Services","-146.9","3"
"ClearPoint Neuro","CLPT","433.46","14.21","663848","-4.89","-18.8","22.08","26.5","-8.34","17.78","-81.76","29.6","8.66","150","Medical","Medical - Instruments","-81.76","4"
"Clearway Energy","CWEN","6702","32.65","1176681","2.9","-3.03","-10.18","35.6","-13.38","4.23","5.78","41.26","27.89","157","Oils-Energy","Alternative Energy - Other","5.78","3"
"ClevelandCliffs","CLF","6994.82","12.26","26901846","6.42","30.43","18.91","53.11","-18.54","-3","-4.16","16.18","7.82","97","Basic Materials","Steel - Producers","-4.56","2"
"Cloudflare","NET","106135.3","300.27","3529159","7.63","11.87","51.99","99.25","34.4","29.85","16.33","301.33","160.19","102","Computer and Technology","Internet - Software","-8.21","2"
"CoStar Group","CSGP","12253.18","30.24","8217287","5.15","6.52","-7.47","4.48","-60.32","18.67","12.65","96.29","27.14","101","Computer and Technology","Computers - IT Services","2.08","3"
"Coca-Cola","KO","374536.88","87.05","17515872","-.62","4.26","7.71","91.33","9.88","1.87","27.84","89.08","65.67","85","Consumer Staples","Beverages - Soft drinks","28.56","2"
"Coeur Mining","CDE","17875.79","17.39","33704388","16.63","8.82","-1.25","43.45","-13.94","96.41","23.67","27.15","9.89","163","Basic Materials","Mining - Non Ferrous","26.82","3"
"Cogent Communications","CCOI","508.06","9.92","1391191","-26.52","-21.33","-39.81","0","-59.4","-5.82","-15.75","45.1","9.92","174","Computer and Technology","Wireless National","-4.73","3"
"Cognex","CGNX","11252.49","66.89","1993783","2.53",".13","4.09","85.3","64.05","8.73","21.64","72.42","34.8","6","Computer and Technology","Electronics - Testing Equipment","16.05","1"
"Cognizant Technology Solutions","CTSH","25977.12","57.67","9657076","4.19","35.47","22.36","39.48","-38.69","6.95","12.16","86.7","38.73","101","Computer and Technology","Computers - IT Services","10.26","3"
"Cognyte Software","CGNT","679.88","9.2","505353","2.91","4.55","-6.03","48.47","-13.64","14.09","4.41","12.24","6.34","102","Computer and Technology","Internet - Software","-.66","3"
"Cohu","COHU","2503.26","52.88","1036507","10.19","-5.86","12.18","61.88","100.53","12.74",".88","73.91","18.74","32","Computer and Technology","Electronics - Manufacturing Machinery","-7.43","3"
"ColgatePalmolive","CL","74352.3","93.27","4702437","2.16","1.12","5.83","75.7","4.16","1.4","14.65","99.14","74.98","215","Consumer Staples","Consumer Products - Staples","9.68","3"
"Collegium Pharmaceutical","COLL","959.41","29.47","469551","-16.73","-16.35","-12.76","1.74","-43.83","23.62","38.63","49.84","29.11","100","Medical","Medical - Drugs","5.93","3"
"Columbia Financial","CLBK","2481.53","10.84","8265774",".28","12.23","21.86","95.04","35.42","3.85","22.13","11.08","6.24","152","Finance","Financial - Miscellaneous Services","11.19","4"
"Columbia Sportswear","COLM","2933.44","57.36","684134","-3.4","-8.91","-.68","44.61","-8.12",".85","5.38","67.79","48.96","200","Consumer Discretionary","Textile - Apparel","6.05","4"
"Columbus McKinnon","CMCO","583.64","20.22","824736","5.48","52.72","41.6","72.65","3.43","23.93","5.15","23.27","12.12","6","Industrial Products","Manufacturing - Material Handling","-21.25","1"
"Comcast","CMCSA","89993.43","25.36","33663640","5.84","7.59","2.42","28.13","-25.13","-.02","11.02","34.15","21.92","193","Consumer Discretionary","Cable Television","8.97","3"
"Comfort Systems USA","FIX","59638.55","1694.55","528279","-2.03","-3.5","-14.96","73.16","60.22","29.52","12.77","2066.51","680.86","29","Construction","Building Products - Air Conditioner and Heating","12.77","1"
"CommVault Systems","CVLT","5606.21","135.27","718964","14.83","-10.16","30.19","49.98","-4.78","18.89","17.1","195.41","75.18","80","Computer and Technology","Computer - Software","5.62","3"
"Commerce Bancshares","CBSH","8473.97","59.08","1167222","-.32","1.22","15.96","75.31","-.39","2.44","31.29","62.88","47.49","43","Finance","Banks - Midwest","26.07","2"
"Commercial Metals","CMC","8311.21","75.13","1105947","9.33","19.94","5.45","74.14","-4.22","-1.61","7.73","83.21","51.97","97","Basic Materials","Steel - Producers","6.72","3"
"Community Healthcare Trust","CHCT","454.16","15.85","307914","-13.44","-11.99","-6.05","44.48","-14.82","4.67","16.81","19.02","13.31","80","Finance","REIT and Equity Trust - Other","16.81","2"
"Companhia de saneamento Basico Do Estado De Sao Paulo  Sabesp","SBS","18685.2","5.31","5673394","-2.57","-12.38","-7.17","44.54","-1.77","1.75","19.14","7.08","3.89","212","Utilities","Utility - Water Supply","24.25","4"
"Compass Diversified Holdings","CODI","827.6","11","600840","9.13","9.34","-8.1","81.1","102.22","-14.77",".9","12.48","4.65","103","Finance","Financial - Investment Funds","-12.3","3"
"Compass Minerals International","CMP","1148.18","27.35","445316","-6.78","-8.34","-6.81","63.7","22.88","11.32","2.55","33.51","16.54","87","Basic Materials","Chemical - Diversified ","1.42","3"
"Comstock Resources","CRK","3937.45","13.41","2467063","1.13","3.79","-9.45","6.87","-48.95","77.12","5.58","27.37","12.38","216","Oils-Energy","Oil and Gas - Exploration and Production - United States","23.31","4"
