Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Lamb Weston","LW","7224.74","52.55","2035525","5.99","14.46","25.09","50.09","14.66","2.5","6.35","66.57","38.48","211","Consumer Staples","Food - Miscellaneous","4.39","3"
"Landstar System","LSTR","5931.16","174.77","526170","-12.74","-16.06","-4.7","51.67","11.16","-1.57","3.47","225.37","120.68","9","Transportation","Transportation - Truck","2.64","3"
"Lantronix","LTRX","236.63","5.38","759375","1.51","-2","-12.66","44.78","-16.09","-23.33","4.19","8.45","2.89","166","Computer and Technology","Computer - Networking","-5.52","3"
"Latham Group","SWIM","629.33","5.36","605092","-2.55","-12.7","-2.55","17.19","-22.85","7.35","2.79","8.25","4.76","92","Construction","Building Products - Miscellaneous","1.55","3"
"Lattice Semiconductor","LSCC","17025.97","124.27","1759853","-3.23","-8.98","-2.3","70.9","54.36","2.72","29.87","155.27","48.73","40","Computer and Technology","Electronics - Semiconductors","3.46","2"
"Laureate Education","LAUR","5362.57","38.31","1092917","3.54",".29","16.76","87.96","3.99","8.64","14.46","40.46","22.6","92","Consumer Discretionary","Schools","17.57","3"
"Lear","LEA","6544.42","130.64","610753","-9.03","-.16","-6.48","67.64","4.19","-.2","3.15","148.68","92.93","173","Auto-Tires-Trucks","Automotive - Original Equipment","2.35","2"
"LegalZoom.com","LZ","1350.87","7.87","2496379","9.61","13.73","28.39","41.93","-27.56","10.88","14.43","11.18","5.48","180","Industrial Products","Industrial Services","1.46","2"
"Legend Biotech","LEGN","3445.47","18.55","2644720","-16.52","-37.98","-34.03","8","-22.01","64.04","-21.98","40.41","16.65","89","Medical","Medical - Biomedical and Genetics","-21.98","3"
"Leggett & Platt","LEG","1338.3","9.8","2106432","-12.19","-17.92","-2.58","35.76","-18.57","-7.49","3.11","12.89","8.08","33","Consumer Discretionary","Furniture","5.69","2"
"Leidos","LDOS","14540.8","115.6","1373427","3.09","6.21","-11.15","15.67","-41.43","3.07","9.06","199.55","100","88","Computer and Technology","Computers - IT Services","8.15","3"
"Lemonade","LMND","3711.21","48.31","1697219","-19.67","-32.45","-12.18","19.95","-37.97","40.15","-14.2","96.57","36.28","162","Finance","Insurance - Multi line","-14.2","3"
"Lennox International","LII","14373.09","415.88","534374","-23.15","-27.04","-20.22","0","-21.72","-2.73","14.86","615.57","415.88","31","Construction","Building Products - Air Conditioner and Heating","14.61","3"
"Leonardo DRS, Inc.","DRS","12290.35","46.05","902165","-4.26","5.33","11.34","78.76","23.47","12.8","9.39","49.69","32.55","62","Aerospace","Aerospace - Defense Equipment","8.52","2"
"Levi Strauss & Co.","LEVI","9436.54","24.52","3194261","-.08",".45","8.16","86.75","8.06","-1.15","8.7","25.53","17.91","57","Retail-Wholesale","Retail - Apparel and Shoes","9.66","3"
"Li Auto","LI","14603.21","13.63","3987443","12.46","13.39","-24.28","12.64","-26.42","-18.85","-1.72","26.69","11.74","173","Auto-Tires-Trucks","Automotive - Foreign","-1.72","4"
"Liberty Global Ltd","LBTYA","3618.94","10.61","2448784","9.49","-6.11","-12.68","27.55","-12.95","12.36","-62.12","13.03","9.69","236","Utilities","Diversified Communication Services","-62.12","4"
"Liberty Latin America","LILA","1641.41","8.15","607494","8.38","6.96","6.82","82.31",".8","-.33","-11.2","8.87","4.8","92","Computer and Technology","Wireless National","-11.2","3"
"Life Time Group Holdings","LTH","10078.13","45.1","2635676","6.54","10.51","41.25","97.16","55.08","14.28","11.86","45.7","24.59","144","Consumer Discretionary","Leisure and Recreation Services","13.07","1"
"Life360, Inc.","LIF","4379.76","54.05","561968","10.62","-6.34","22.7","21.91","-22.98","31.76","11.47","110.89","38.1","147","Industrial Products","Security and Safety Services","28.21","3"
"LifeStance Health Group","LFST","4064.5","10.48","2951386","-3.85","-7.01","36.1","85.88","36.06","13.85","1.55","11.58","3.79","92","Medical","Medical - Outpatient and Home Healthcare","1.55","3"
"LightPath Technologies","LPTH","651.13","10.37","2785738","-4.25","-28.78","-9.9","48.78","-12.24","17.26","-12.64","18.15","2.96","56","Computer and Technology","Electronics - Miscellaneous Components","-37.38","3"
"Lightspeed POS","LSPD","1393.02","10.11","856935","2.02","-6.39","2.54","34.32","-23.51","13.95","5.73","13.44","8.37","138","Computer and Technology","Internet - Software","-7.81","4"
"Lincoln Educational Services","LINC","1326.56","41.82","598901","3.23","-20.08","-6.55","63.41","58.27","17.76","5.36","55.68","17.8","92","Consumer Discretionary","Schools","4.11","3"
"Lincoln Electric","LECO","14316.42","261.31","384887","3.91","1.11","-3.61","51.98","-.34","5.6","13.02","298.88","220.64","211","Industrial Products","Manufacturing - Tools & Related Products","12.35","3"
"Lincoln National","LNC","8721.23","45.61","2171825","10.28","23.27","27.4","93.87","-6.38","-1.25","8.69","46.46","32.59","201","Finance","Insurance - Life Insurance","12.21","3"
"Lindblad Expeditions","LIND","1939.6","29.58","757089","10.17","12.81","40.19","98.86","87.49","19.59","-.53","29.79","11.45","144","Consumer Discretionary","Leisure and Recreation Services","-2.86","2"
"Linde PLC","LIN","221177.7","478.38","2081427","-6.62","-12.49","-3","56.59","2.54","2.97","22.75","546.64","389.38","90","Basic Materials","Chemical - Specialty","20.43","3"
"Lineage, Inc.","LINE","9646.56","42.37","1017394","2.29","-3.7","6.03","79.47","10.65",".28","-2.72","45.1","31.8","66","Finance","REIT and Equity Trust - Other","-2.72","3"
"Lionsgate Studios Corp.","LION","3950.68","13.28","2298197","-.45","-9.41","8.5","70.65","32.94","-17.64","-1.12","16.4","5.77","188","Consumer Discretionary","Media Conglomerates","-7.54","4"
"Liquidia Corporation","LQDA","7479.74","84.11","1421792","-2.45","6.56","98.84","93.1","122.89","1031.18","7.74","89.03","17.68","89","Medical","Medical - Biomedical and Genetics","7.74","1"
"Lithia Motors","LAD","8789.82","385.42","372566","13.04","25.86","31.1","77.2","6","3.86","2.1","427.48","243","193","Retail-Wholesale","Automotive - Retail and Whole Sales","1.88","3"
"Littelfuse","LFUS","11229.55","442.13","450913","9.21","5.65","-3.26","81.52","59.77","8.92","12.73","489.1","234.94","56","Computer and Technology","Electronics - Miscellaneous Components","-.31","1"
"LivaNova","LIVN","4402.37","80.14","557926","2.49","-4.16","11.52","90.93","19.04","10.75","15.43","84.03","41.13","153","Medical","Medical - Instruments","7.48","2"
"Live Nation Entertainment","LYV","41030.92","174.13","2015576","-1.75","-6.68","6.64","79.57","11.69","8.83","1.69","186.59","125.61","162","Consumer Discretionary","Film and Television Production and Distribution",".34","4"
"LiveRamp","RAMP","2301.98","37.87","894340",".53",".37","24.65","99.1","17.85","9.03","18.18","38.01","22.42","138","Business Services","Technology Services","17.95","3"
"Lloyds Banking Group","LYG","89879.13","6.17","16451645","2.49","1.82","13.63","96.08","6.4","-41.55","24.97","6.25","4.21","90","Finance","Banks - Foreign","24.97","3"
"Loar Holdings Inc.","LOAR","6408.6","68.45","631585","-3.44","-15.39","14.47","52.22","-8","23.2","21","81.9","53.75","62","Aerospace","Aerospace - Defense Equipment","12.64","3"
"Lockheed Martin","LMT","134491","582.74","1200296",".02","6.75","15.05","63.58","10.12","5.64","8.65","676.7","418.68","141","Aerospace","Aerospace - Defense","8.16","3"
"Logitech International","LOGI","15022.44","102.48","1325076","-3.12","9.02","-6.32","40.73","-6.54","6.28","19.05","126.69","85.84","205","Computer and Technology","Computer - Peripheral Equipment","16.28","3"
"Loma Negra Compania Industrial Argentina","LOMA","1339.68","11.48","358879",".7","-2.38","4.17","72.62","-18.98","-9.74","4.38","13.12","7.13","187","Construction","Building Products - Home Builders","4.38","3"
"Lowe's Companies","LOW","116520.54","207.81","3149370",".08","-8.65","-9.33","6.89","-21.24","3.12","7.87","287.39","201.92","214","Retail-Wholesale","Retail - Home Furnishings","7.51","4"
"Lsb Industries","LXU","782.7","10.88","754206","-11.11","2.26","-21.78","38.27","16.99","17.77","5.58","16.88","7.16","141","Basic Materials","Chemical - Diversified ","5.58","3"
"Lucid Group","LCID","2880.09","7.38","26213388","17.14","21.38","16.4","13.54","-36.19","67.58","-248.09","25","4.62","92","Auto-Tires-Trucks","Automotive - Domestic","-248.09","4"
"Luckin Coffee","LKNCY","10037.62","35","1320995","7.26","12.14","7.73","47.72","-4.51","48.92","7.99","43.03","27.67","71","Consumer Staples","Beverages - Soft drinks","6.74","2"
"Lumen Technologies","LUMN","6573.38","6.38","10550480",".63","-.78","-24.76","32.96","-24.95","-5.39","-3.83","11.83","3.7","236","Utilities","Diversified Communication Services","-14.34","3"
"Lumentum","LITE","55544.54","713.94","4321304","-6.43","-1.97","-21.01","64.17","77.03","21.03","20.87","1053.09","106.68","52","Computer and Technology","Communication - Components","17.61","2"
"Luxfer","LXFR","455.71","17.03","359371","-.12","-.64","9.38","73.38","15.04","-1.86","8.48","19.08","11.38","54","Industrial Products","Manufacturing - General Industrial ","2.2","3"
"LyondellBasell Industries","LYB","20038.48","62.08","5084621","2.92","16.34","-13.49","49.38","31.04","-25.18","5.79","82.38","42.28","141","Basic Materials","Chemical - Diversified ","-1.13","3"
"M&T Bank","MTB","36067.95","246.29","1194268","-1.33","3.1","16.1","89.72","11.73","-1.67","30.71","254.04","178.63","24","Finance","Banks - Major Regional","22.72","3"
"MACOM Technology Solutions","MTSI","19183.81","251.44","1502205","-5.82","-21.98","-30.13","45.68","34.17","32.58","28.14","409.68","118.35","31","Computer and Technology","Semiconductor - Analog and Mixed","16.46","3"
"MARRIOTT VAC WW","VAC","3348.79","97.51","401315","3.31","-2.73","26.44","90.39","54.49","1.31","4.99","103.04","45.49","144","Consumer Discretionary","Leisure and Recreation Services","-6.72","3"
"MBIA","MBI","260.78","5.12","387210","-9.54","-24.71","-10.33","1.95","-34.64","90.48","-38.89","8.13","5.06","162","Finance","Insurance - Multi line","-172.22","3"
"MDU Resources Group","MDU","4083.89","19.95","1286808","-6.12","-3.67","-11.29","58.99","-6.59","6.66","10.51","22.8","15.85","171","Utilities","Utility - Gas Distribution","10.47","3"
"METALLUS INC","MTUS","837.55","20.12","383944","-4.05","14.97","9.05","80","7.16","6.85","1.72","21.51","14.56","8","Basic Materials","Steel - Speciality",".24","3"
"MGIC Investment","MTG","6161.95","30.04","1859531","1.32","6.41","12.3","90.56","-6.04",".49","59.15","30.58","24.86","162","Finance","Insurance - Multi line","59.2","3"
"MGM Resorts International","MGM","11213.49","44.57","2401228","-2.13","-5.37","14.9","69.35","11.64","1.72","4.38","50.69","30.72","188","Consumer Discretionary","Gaming","2.4","3"
"MINISO Group Holding Limited","MNSO","4026.62","13","695167","6.47","10.92","-11.14","11.09","-36.63","31.71","11.67","26.63","11.3","57","Retail-Wholesale","Retail - Apparel and Shoes","9.03","3"
"MKS Inc.","MKSI","20091","297.45","1349346","-9.64","-18.63","-5.03","58.51","70.13","9.62","14.1","444.8","89.62","45","Computer and Technology","Electronics - Miscellaneous Products","8.06","2"
"MNTN Inc.","MNTN","562.54","9.22","924482","7.46","-17.31","7.71","6.08","-29.42","28.6","15.52","31.47","7.78","138","Business Services","Technology Services","7.84","3"
"MP Materials","MP","7364.78","41.37","5615942",".17","-22.4","-38.65","5.4","-25.16","10.1","-5.61","98.65","38.1","200","Basic Materials","Mining - Miscellaneous","-28","3"
"MPLX LP","MPLX","59311.19","58.45","1536599","-.34","2.26","8.24","93.42",".1","8.92","36.38","59.2","47.8","183","Oils-Energy","Oil and Gas - Production and Pipelines","36.38","3"
"MSC","MSM","6891.43","123.4","725013","-1.78",".5","18.33","91.6","34.11","-1.35","6.19","127.28","81.08","180","Industrial Products","Industrial Services","5.91","2"
"MSCI","MSCI","41601.84","572.24","736793","3.89","-5.12","-2.25","45.76","-8.84","9.75","41.53","643.83","511.84","63","Finance","Financial - Investment Management","40.74","3"
"Macy's","M","6528.6","24.82","4773475","6.16","6.75","27.41","91.89","2.88","-1.67","2.89","25.96","11.9","59","Retail-Wholesale","Retail - Regional Department Stores","2.94","1"
"Madison Square Garden Entertainment Corp.","MSGE","3124.28","77.26","378788","1.31","-1.44","18.37","91.73","31.03","-1.72","5.79","80.95","36.33","188","Consumer Discretionary","Media Conglomerates","4.81","3"
"Madrigal Pharmaceuticals","MDGL","10797.02","467.32","372169","-14.18","-11.51","-8.38","56.7","-26.65","432.05","-25.32","602.83","289.88","138","Medical","Medical - Drugs","-25.32","3"
"Magna International","MGA","18343.39","68.6","1367181","4.48","9.43","8.7","95.7","17.64","-1.93","4.46","69.85","40.79","173","Auto-Tires-Trucks","Automotive - Original Equipment","1.8","4"
"Magnite","MGNI","2764.05","19.3","2254704","4.27","-5.3","36.59","52.87","8.69","6.85","19.74","26.52","11.2","138","Computer and Technology","Internet - Software","21.96","3"
"Magnolia Oil & Gas Corp","MGY","4755.01","25.71","6624924","1.5","2.02","-7.52","40.2","7.35","-.31","24.8","32.36","21.24","215","Oils-Energy","Oil and Gas - Exploration and Production - United States","24.4","3"
"Main Street Capital","MAIN","5059.58","54.41","610743","1.76","4.72",".74","26.69","-17.65","4.69","62.75","67.54","49.63","166","Finance","Financial - SBIC & Commercial Industry","74.86","3"
"MakeMyTrip Limited","MMYT","5356.64","56.95","859548","15.68","-2.27","19.04","30.86","-36.62","6.71","16.39","103.21","36.3","92","Computer and Technology","Internet - Delivery Services","4.96","3"
"Mama's Creations, Inc.","MAMA","754.56","18.43","595401","3.89","-1.34","39.62","82.48","24.87","39.23","3.63","20.65","7.98","211","Consumer Staples","Food - Miscellaneous","3.21","4"
"Manhattan Associates","MANH","11321.74","191.36","890900","26.17","26.69","33.8","65.83",".92","3.75","27.72","227.94","120.88","84","Computer and Technology","Computer - Software","18.67","2"
"ManpowerGroup","MAN","2437.92","52.42","1648231","2.12","35.14","75.67","88.57","61.15",".58",".82","55.86","25.75","92","Business Services","Staffing Firms",".56","3"
"Maplebear Inc.","CART","10482.33","44.6","3714894","5.66","-2.58","10.53","61.94","-9.37","10.78","14.1","51.77","32.93","181","Retail-Wholesale","Internet - Commerce","12.5","3"
"Marathon Digital","MARA","4315.98","11.32","49856612","-6.6","-8.71","-12.52","28.49","15.22","38.2","-104.93","22.84","6.73","173","Finance","Financial - Miscellaneous Services","-234.83","3"
"Marathon Petroleum","MPC","92389.19","316.47","2030803","2.34","18.82","29.24","97.96","77.86","-3.7","2.78","319.76","158.59","23","Oils-Energy","Oil and Gas - Refining and Marketing","3.36","3"
"Maravai LifeSciences","MRVI","1696.31","6.57","2809509","-2.81","8.77","35.46","87.15","84.77","-28.34","-24.38","7.24","2.03","149","Medical","Medical - Products","-51.07","3"
"Marex Group PLC","MRX","4735.1","64.92","727753","-.98","3.84","14.88","87.23","54.68","26.93","15.5","70.29","28.24","173","Finance","Financial - Miscellaneous Services","15.45","1"
"MarketAxess","MKTX","5768.05","162.3","1183928","39.09","39.28","10.01","52.68","-18.16","3.57","32","210.09","109.09","20","Finance","Financial - Investment Bank","35.22","4"
"Marqeta","MQ","1840.29","17.36","1041019","1.7","-.29","4.08","18.89","-16.49","23.25",".33","27.32","15.04","141","Business Services","Financial Transaction Services",".33","4"
"Marriott International","MAR","98311.03","372.83","1385657","-.43","-.03","5.56","79.82","9.84","4.33","10.62","402.54","255.35","217","Consumer Discretionary","Hotels and Motels","9.72","3"
"Marsh","MRSH","90522.21","189.69","2783716","4.95","6.25","16.2","60.07","-6.55","10.32","17.8","211.21","157.32","210","Business Services","Business - Services","14.24","2"
"Marten Transport","MRTN","1206.7","14.79","663665","-9.26","-15.29","-5.07","60.65","18.79","-8.31","1.47","18.28","9.41","9","Transportation","Transportation - Truck","1.47","2"
"Martin Marietta Materials","MLM","31532.5","525.14","603700","-6.16","-12.39","-11.05","0","-22.92","-5.91","15.11","708.11","525.14","166","Construction","Building Products - Concrete and Aggregates","36.73","3"
"Marvell Technology","MRVL","164077.48","187.56","24750068","-3.43","-23.54","10.24","49.29","101.73","42.09","30.33","316.43","62.31","40","Computer and Technology","Electronics - Semiconductors","28.99","3"
"MasTec","MTZ","21128.23","263.1","1388497","-22.12","-29.55","-36.49","34.19","10.63","16.22","3.99","437.51","172.51","81","Construction","Building Products - Heavy Construction","3.07","1"
"Masco","MAS","14094.96","71.48","2795766","-9.83","-13.64","-.36","53.29","2.95","-3.4","11.94","82.77","58.6","92","Construction","Building Products - Miscellaneous","11.61","3"
"Mastercard","MA","506381.88","573.1","3054790","6.2","6.25","15.67","79.7","-8.25","16.42","47.87","598.96","471.55","141","Business Services","Financial Transaction Services","46.34","3"
"Matador Resources","MTDR","6195.25","49.89","1923191","-1.81","-.58","-9.72","44.94","7.44","5.46","19.61","65.45","37.19","215","Oils-Energy","Oil and Gas - Exploration and Production - United States","14.41","3"
"Match Group","MTCH","9193.03","39.41","2645755","3.96","3.98","6.63","92.27","11.55",".22","25.81","40.29","28.9","138","Computer and Technology","Internet - Software","18.83","3"
"Materion","MTRN","4385.79","210.84","340861","-12.52","-20.57","5.75","55.79","55.01","6.04","6.09","297.39","101.61","200","Basic Materials","Mining - Miscellaneous","3.99","2"
"Mativ Holdings, Inc.","MATV","481.17","8.73","465554","7.51","20.91","-5.31","28.1","-34.33",".3","2.65","15.05","6.26","90","Basic Materials","Chemical - Specialty","3.86","3"
"Matson","MATX","6131.04","202.59","305602","-3.79","-.46","10.88","84.53","49.87","-2.26","12.92","223.55","88.05","92","Transportation","Transportation - Services","12.92","2"
"Mattel","MAT","4385.15","15.09","4998870","5.23","13.12","-1.95","22.39","-30.48","-.59","7.61","22.16","13.05","24","Consumer Discretionary","Toys - Games - Hobbies","9.27","3"
"MaxLinear","MXL","6060.12","66.82","4128460","-6.66","-28.24","-33.07","46.76","250.39","29.71","14.63","128.03","13.05","31","Computer and Technology","Semiconductor - Analog and Mixed","-18.24","2"
"Maximus","MMS","3165.56","60.25","598412",".97","8.07","-6.25","14.37","-36.21","2.36","8.1","98.93","53.76","46","Business Services","Government Services","7.02","3"
"Mayville Engineering","MEC","526.08","25.67","525701","-15.25","-23.49","-5.63","52.48","25.33","-6.04","-.07","37.54","12.56","77","Construction","Engineering - R and D Services","-2.93","3"
"McCormick & Company","MKC","13684.54","50.9","3523589","1.88","-4.77","5.34","19.88","-31.7","1.73","11.55","72.26","45.6","211","Consumer Staples","Food - Miscellaneous","21.91","4"
"McDonald's","MCD","192291.31","270.64","4388635","2.22","-3.56","-1.85","10.02","-19.07","3.72","32.22","341.06","262.8","181","Retail-Wholesale","Retail - Restaurants","31.62","4"
"McEwen Inc.","MUX","1032.91","17.29","803314",".7","-8.52","-28.64","38.65","-14.63","13.23","31.4","29.05","9.88","200","Basic Materials","Mining - Miscellaneous","31.4","4"
"McGraw Hill, Inc.","MH","2096.39","10.96","616773","10.48","4.38","-6.8","20.92","-39.29",".07","17.86","17.99","9.1","92","Consumer Discretionary","Schools","1.68","3"
"McKesson","MCK","100240.8","856.19","927410","1.82","8.89","16.32","58.57","-4.6","12.36","1.2","995.69","659.01","74","Medical","Medical - Dental Supplies","1.18","2"
"Mechanics Bancorp","MCHB","3717.32","16.79","762987","7.08","3.9","13.22","100","4.89","188.86","32.76","16.79","12.63","51","Finance","Banks - Southeast","23.98","2"
"MediaAlpha","MAX","771.9","12.38","1113422","-5.71","-7.82","35.9","73.38","-12.62","28.78","7.94","14.27","7.17","138","Business Services","Technology Services","7.94","4"
"Medpace","MEDP","16108.09","577.11","396430","-4.04","3.5","36.11","80.86","-6.09","19.97","17.67","620.59","393.42","73","Medical","Medical Services","17.67","2"
"Medtronic","MDT","109303.05","85.39","7608433","2.62","2.64","12.13","36.83","-18.75","8.43","19.58","105.35","73.75","149","Medical","Medical - Products","13.2","4"
"MeiraGTx","MGTX","1091.87","11.79","736216",".17","-15.3","20.06","62.58","35.55","144.57","-151.12","14.66","6.99","89","Medical","Medical - Biomedical and Genetics","-151.12","2"
"Melco Resorts & Entertainment Limited","MLCO","2224.91","5.73","2922408","5.91","6.31","6.7","11.29","-30.82","11.32","5.88","10.13","5.17","188","Consumer Discretionary","Gaming","4.33","4"
"MercadoLibre","MELI","95206.77","1877.95","346592","4.25","6.5","15.03","34.35","-14.79","39.06","6.04","2510.97","1546.81","181","Retail-Wholesale","Internet - Commerce","6.04","2"
"Mercedes-Benz Group AG","MBGYY","51919.77","13.48","721280","6.73","5.03","-8.3","21.17","-29.88","-5.08","3.89","18.06","12.25","173","Auto-Tires-Trucks","Automotive - Foreign","3.89","3"
"Merck & Co.","MRK","321571.13","130.2","8575539","-.66",".49","16.9","97.01","13.05","1.31","20.9","131.82","77.6","234","Medical","Large Cap Pharmaceuticals","13.59","4"
"Mercury Systems","MRCY","5830.2","97.1","601025","-5.97","-23.07","7.48","60.68","21.56","9.19","7.17","126.21","52.17","62","Aerospace","Aerospace - Defense Equipment","-1.46","3"
"Merit Medical Systems","MMSI","5075.98","85.01","870748","14.38","19.58","38.75","75.14","-11.85","11.75","15.54","93.18","60.31","74","Medical","Medical - Dental Supplies","9.22","4"
"Meritage Homes","MTH","4682.51","70.2","916426","-3.77","-14.24","7.73","43.3","-2.49","-8.4","6.86","85.18","58.76","187","Construction","Building Products - Home Builders","6.11","3"
"MetLife","MET","61853.58","96.13","3842469","1.37","6.74","23.12","95.43","11.3","8.59","8.04","97.49","67.7","162","Finance","Insurance - Multi line","4.66","3"
"Meta Platforms","META","1408228.88","556.71","19009908","-6.47","-4.49","-8.68","11.73","-22.92","22.17","33.3","790","525.72","138","Computer and Technology","Internet - Software","29.83","3"
"Metalla Royalty & Streaming","MTA","688.13","7.36","379361","-2.26","-3.66","1.24","66.86","-13.54","99.57","-25.98","9.05","3.95","200","Basic Materials","Mining - Miscellaneous","-25.98","3"
"Methanex","MEOH","4297.58","55.55","1155577","-.55","22.17","-7.71","69.42","27.83","-3.52","7.43","65.72","32.46","141","Basic Materials","Chemical - Diversified ","2.07","2"
"Microchip Technology","MCHP","40340.09","74.29","10589429","-5.8","-12.23","-25.03","46.88","6.56","7.08","20.41","102.92","49.02","31","Computer and Technology","Semiconductor - Analog and Mixed","4.88","2"
"Micron Technology","MU","929524.5","823.03","46615440","-10.63","-15.64","10.21","64.78","163.56","48.85","57.41","1213.56","104.88","18","Computer and Technology","Computer - Integrated Systems","55.91","1"
"Microsoft","MSFT","3450799.75","464.72","36246180","21.75","19.01","11.95","59.13","-12.17","17.79","38.81","542.07","352.83","84","Computer and Technology","Computer - Software","40.31","3"
"MidAmerica Apartment Communities","MAA","15402.36","132.34","1169288","-1.15","-6.93","2.34","41.71","-12.92",".83","18.17","148.79","120.57","70","Finance","REIT and Equity Trust - Residential","18.17","3"
"MidCap Financial Investment Corporation","MFIC","787.48","9.56","430827",".42","-4.21","-18.15","2.6","-23.62","6.33","45.22","13.31","9.46","173","Finance","Financial - Miscellaneous Services","1.9","3"
"MillerKnoll","MLKN","1534.14","22.52","673729","1.99","5.14","37.99","88.89","12.6","4.68","3.35","23.6","13.88","33","Consumer Discretionary","Furniture","2.38","3"
"Millicom International Cellular","TIGO","16136.12","95.48","1349548",".99","1.83","18.71","94.71","57.41",".26","8.66","98.61","39.45","78","Computer and Technology","Wireless Non-US ","19.16","3"
"Mirion Technologies","MIR","3751.3","14.98","4234458","-9.43","-13.81","-21.12","2.7","-41.54","7.5","12.72","29.75","14.57","138","Business Services","Technology Services","2.39","3"
"Mirum Pharmaceuticals","MIRM","6460.96","105.95","608943","-6.26","-15.64","-1.13","70.79","22.59","54.74","-5.47","128.57","51.12","89","Medical","Medical - Biomedical and Genetics","-140.24","2"
"Mission Produce","AVO","1113.71","12.61","1013425","1.53",".96","-3.59","47.8","-.64","12.68","3.89","15.34","10.11","85","Consumer Staples","Agriculture - Operations","1.83","3"
"Mitek Systems","MITK","754.15","16.7","669962","-1.01","-13.07","6.98","70.06","44.68","4.42","27.55","20.14","8.65","92","Computer and Technology","Computer - Optical Imaging","8.74","3"
"Mitsubishi UFJ Financial Group","MUFG","266430.09","22.45","3571006","-1.92","8.93","25.07","93.03","29.38","8.51","17.22","23.1","13.78","90","Finance","Banks - Foreign","16.65","3"
"Mizuho Financial Group","MFG","128942.98","10.44","4280224","-1.79","5.03","20.14","95.44","30.35","1.78","16.32","10.66","5.84","90","Finance","Banks - Foreign","17.15","2"
"Mnchener RckversicherungsGesellschaft","MURGY","74634.3","12.01","759685","3.71","4.98","1.69","47.03","-16.78","3.8","11.28","14.15","10.11","162","Finance","Insurance - Multi line","11.28","4"
"Mobileye Global Inc.","MBLY","6669.39","7.94","8583791","-1.37","-17.03","-13.6","15.37","-30.49","14.51","18.45","15.54","6.56","173","Auto-Tires-Trucks","Automotive - Original Equipment","-201.49","3"
"Moderna","MRNA","21751.82","54.82","6173390","1.39","-31.27",".86","54.61","69.9","-39.93","-102.07","81.8","22.36","89","Medical","Medical - Biomedical and Genetics","-141.43","3"
"Modine Manufacturing","MOD","10678.84","201.06","1636449","-16.85","-12.95","-26.35","45.24","37.64","23.13","8.73","306.89","113.62","173","Auto-Tires-Trucks","Automotive - Original Equipment","4.28","4"
"Moelis & Company","MC","5270.11","67.08","957636",".12","-2.14","3.07","59.54","-10.81","26.98","15.92","77.75","51.38","20","Finance","Financial - Investment Bank","14.5","3"
"Mohawk Industries","MHK","7503.33","123.1","841318","8.68","3.14","18.56","63.34","2.94","-.48","5.65","139.75","94.33","92","Consumer Discretionary","Textile - Home Furnishing","4.15","3"
"Molina Healthcare","MOH","10211.36","195.62","1624337","-.98","-14.9","5.21","60.69","3.03","11.75",".35","242.88","122.65","16","Medical","Medical - HMOs","-.02","2"
"Molson Coors","TAP","7794.63","41.56","3151686","1.49","4.47","-2","19.62","-18.63","-5.05","9.81","54.38","38.43","226","Consumer Staples","Beverages - Alcohol","-16.14","4"
"Mondelez International","MDLZ","79984.22","62.31","9630970","2.96","2.3","1.23","79.47","5.8","5.75","9.28","65.1","51.51","211","Consumer Staples","Food - Miscellaneous","8.86","3"
"MongoDB","MDB","27144.17","337.48","1298356","13.16","-4.9","12.69","56.96","-26.51","22.79","17.55","440.6","201","138","Computer and Technology","Internet - Software","-1.12","2"
"Monolithic Power Systems","MPWR","70060.86","1426.03","939391","6.91","10.7","-10.92","73.04","43.8","26.43","31.58","1689.89","711.24","31","Computer and Technology","Semiconductor - Analog and Mixed","24.41","2"
"Monster Beverage","MNST","94260.42","96.38","5615103","3.09","-1.25","11.69","91.36","14.9","10.7","24.38","99.94","58.75","71","Consumer Staples","Beverages - Soft drinks","23.11","3"
"Monte Rosa Therapeutics","GLUE","1395.6","16.52","1485732","-27.48","-31.76","-14.8","58.38","-3.71","63.54","-302.69","25.31","4.19","89","Medical","Medical - Biomedical and Genetics","-302.69","3"
"Moody's","MCO","82855.41","478.38","881105","1.46","-2.47","6","51.93","-14.41","8.89","36.01","539.61","412.23","173","Finance","Financial - Miscellaneous Services","34.25","3"
"Moog","MOG.A","12351.44","389.85","300305","-4.94","-6.6","24.12","84.89","46.3","6.97","8.57","425.85","187.66","62","Aerospace","Aerospace - Defense Equipment","8.73","2"
"Morgan Stanley","MS","331892.28","210.42","5924626","-1.89","-1.64","8.98","79.73","8.33","11.54","25.83","228.55","139.09","20","Finance","Financial - Investment Bank","15.65","2"
"Morgan Stanley Direct Lending Fund","MSDL","1238.41","14.61","466529","-3.69","-5.13","-5.62","15.86","-18.97","-4.52","44.25","18.8","13.82","166","Finance","Financial - SBIC & Commercial Industry","22.84","3"
"Motorola Solutions","MSI","72332.58","435.75","863818","4.29","3.1","13.48","56.87","3.9","8","22.13","490.3","363.83","46","Computer and Technology","Wireless Equipment","17.61","2"
