Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Applied Digital Corporation","APLD","8541.65","29.89","18783768","13.05","-27.01","-12.73","50.13","12.64","-12.91","-51.18","49.65","10.03","182","Finance","Financial - Miscellaneous Services","-52.84","5"
"Apple Hospitality REIT","APLE","3921.08","16.61","2701457","-1.48","-1.89","23.31","92.2","29.52","-1.33","12.08","17.07","11.17","60","Finance","REIT and Equity Trust - Other","12.08","1"
"Apollo Global Management","APO","68605.59","119","4812707","-3.52","-2.07","-7.55","35.69","-24.04","22.73","127.65","152.7","100.3","81","Finance","Financial - Investment Management","3.62","3"
"Apogee Enterprises","APOG","840.37","40.27","315762","-2.3","-5.2","10.63","49.68","2.2","3.21","5.35","48.92","31.73","30","Industrial Products","Glass Products","4.88","2"
"AppLovin","APP","133993.03","398.86","5283413","-8.2","-10.56","-10.64","12.74","-45.3","16.38","63.52","733.6","350","91","Business Services","Technology Services","64.29","3"
"AppFolio","APPF","5797.03","163.95","351319","-9.64","13.24","-1.88","11.59","-34.88","19.72","20.77","321.25","143.34","154","Computer and Technology","Internet - Software","15.13","3"
"Appian","APPN","1612.13","21.96","750196","-16.22","6.45","5.63","12.04","-42.71","17.81","7.29","45.64","18.72","154","Computer and Technology","Internet - Software",".12","3"
"Digital Turbine","APPS","971.12","8.03","3848119","-6.95","-20.97","127.48","49.67","48.4","15.24","11.28","13.31","2.82","154","Computer and Technology","Internet - Software","-6.68","1"
"APTIV PLC","APTV","11871.91","56.1","2393112","-5.33","-9.47","-6.9","9.78","-31.87","3.47","8.23","88.67","52.57","91","Business Services","Technology Services","1.77","3"
"Algonquin Power & Utilities","AQN","4610.38","5.99","4137051","2.04",".5","-4.62","38.51","-10","4.92","10.05","6.98","5.37","165","Utilities","Utility - Electric Power","6.62","4"
"Antero Resources","AR","10865.95","35.07","4252757","5.16","1.65","-10.67","34.03","-5.96","21.97","11","45.15","29.87","222","Oils-Energy","Oil and Gas - Exploration and Production - United States","16.39","3"
"ArcBest","ARCB","3495.19","156.99","367966","-.39","4.65","23.06","85.71","95.53","-4.04","1.98","173.22","59.62","6","Transportation","Transportation - Truck","1.38","1"
"Ares Capital","ARCC","13362.41","18.61","4585705","-3.12","3.45","-2.87","20.5","-15","2.07","45.34","23.11","17.45","208","Finance","Financial - SBIC & Commercial Industry","37.3","4"
"Arcos Dorados","ARCO","1744.29","8.28","1425594","-.24","1.85","-7.17","58.78","4.24","4.66","1.56","9.5","6.54","206","Retail-Wholesale","Retail - Restaurants","4.86","3"
"Ardent Health, Inc.","ARDT","1493.71","10.42","507998","2.16","11.32","6.76","35.1","9.04","6.01","3.61","15.21","7.83","95","Medical","Medical Services","2.09","3"
"Ardelyx","ARDX","1267.26","5.13","4148632",".1","-15.35","-18.96","24.14","-18.69","22.09","-13.58","7.99","4.22","94","Medical","Medical - Drugs","-13.58","4"
"Alexandria Real Estate Equities","ARE","8734.39","50.12","1578748","-.04","-5.95","23.72","20.64","-5.37","-2.88","-36.03","87.45","40.41","60","Finance","REIT and Equity Trust - Other","-36.03","5"
"Ares Management","ARES","40003.92","121.28","1936599","-3.31","7.83","3.3","25.74","-30.67","44.19","33.24","192.76","96.5","81","Finance","Financial - Investment Management","10.54","4"
"Arhaus, Inc.","ARHS","1016.26","7.18","1107915","-8.42","-11.36","-2.97","20.28","-40.82","8.51","4.67","12.8","5.75","65","Retail-Wholesale","Retail - Miscellaneous","4.67","3"
"Apollo Commercial Real Estate Finance","ARI","883.97","6.76","7389226","-3.7","-37.23","-38.21","0","-35.47","-10.56","97.02","11.22","6.76","190","Finance","REIT and Equity Trust","48.01","4"
"Aris Mining Corporation","ARIS","3011.63","14.59","1453273","7.2","-2.73","-18.45","49.25","-16.93","81.68","29.53","22.68","6.74","233","Basic Materials","Mining - Gold","15.19","5"
"ARKO","ARKO","895.24","7.98","728090",".5","7.4","20.91","86.31","62.42","-12.47",".38","8.64","3.82","190","Consumer Staples","Consumer Products - Staples",".38","3"
"Arlo Technologies","ARLO","1360.88","12.53","1171682","-4.2","1.29","-10.82","15.83","-17.24","3.6","16.35","19.44","11.23","154","Computer and Technology","Internet - Software","5.47","3"
"ARM Holdings PLC Sponsored ADR","ARM","302309","283.04","5790687","8.03","-18.6","34.58","53.29","139.26","22.79","38.56","439.46","104.55","57","Computer and Technology","Electronics - Semiconductors","18.37","3"
"Aramark","ARMK","14988.35","57","2564739",".02","4.05","24.75","94.8","42.89","6.35","2.79","58.15","36.04","206","Retail-Wholesale","Retail - Restaurants","1.84","4"
"Archrock","AROC","6728.29","38.39","1932561","3.95","-7.27","-.93","82.15","36.33","28.7","22.04","41.95","22","95","Oils-Energy","Oil and Gas - Field Services","21.45","3"
"Arcutis Biotherapeutics","ARQT","3418.53","27.33","1429169","-1.48","2.4","17.7","77.34","-13.04","91.34","-.57","31.2","14.12","91","Medical","Medical - Biomedical and Genetics","-.57","2"
"ARMOUR Residential REIT","ARR","2283.25","16.13","4496049","-5.78","-5.89","-8.04","41.03","-15.75","45.28","148.59","19.12","14.05","190","Finance","REIT and Equity Trust","44.9","4"
"Array Technologies","ARRY","865.27","5.625","6233613","-10","-26.85","-27.33","2.24","-43.63","40.22","12.69","11.96","5.48","52","Oils-Energy","Solar","-5.56","1"
"Arvinas","ARVN","523.91","8.12","720899","1.12","1.12","-17.98","24.77","-36.74","-.3","-247.54","13.83","6.24","91","Medical","Medical - Biomedical and Genetics","-247.54","3"
"Arrow Electronics","ARW","10999.42","215.11","566556","5.39","-6.08","14.52","85.17","80.4","10.49","2.24","234.83","101.87","60","Computer and Technology","Electronics - Parts Distribution","2.17","2"
"Arrowhead Pharmaceuticals","ARWR","12223.57","86.78","3160605","21.58","9.47","18.1","97.4","20.78","23258.15","-48.38","88.7","14.96","91","Medical","Medical - Biomedical and Genetics","-48.38",""
"Accelerant Holdings","ARX","3004.63","13.77","2057067","-1.36","5.52","5.84","21.32","-22.18","51.49","26.6","30.05","9.36","164","Finance","Insurance - Brokerage","-135.47","2"
"Amer Sports, Inc.","AS","18443.05","33.3","3764606","-7.58","-2.4","-5.05","30.27","-17.62","26.68","8.74","41.96","29.54","80","Consumer Discretionary","Leisure and Recreation Products","6.5","3"
"Asana","ASAN","1514.45","6.57","5258707","-14.01","2.82","3.96","11.22","-55.72","9.25","9.57","15.35","5.46","154","Computer and Technology","Internet - Software","-20.21","3"
"Assa Abloy","ASAZY","39118.17","17.58","611386","2.51",".51","-8.2","20.44","-15.88","9.67","10.81","21.94","16.46","157","Industrial Products","Security and Safety Services","10.82","4"
"Associated BancCorp","ASB","5707.29","30.26","2207260","-4.75","-2.13","7.46","81.1","8.55","2.81","32.31","31.77","23.78","74","Finance","Banks - Midwest","19.66","3"
"Ardmore Shipping","ASC","675.33","16.58","650146","5.07","4.08","-6.43","67.81","44.67","-23.56","28.4","19.68","10.05","39","Transportation","Transportation - Shipping","18",""
"ASHLAND INC","ASH","3047.63","66.56","895282","-3.27","3.31","24.97","89.45","4.83","-13.68","8.39","68.81","47.49","74","Basic Materials","Chemical - Specialty","-39.03","3"
"AerSale","ASLE","292.02","6.18","420953","2.32","-4.19","-8.04","8.74","-19.68","-2.83","5.45","9","5.91","68","Aerospace","Aerospace - Defense Equipment","3.06","3"
"Avino Silver","ASM","966.55","5.69","3012491","3.27","-2.9","-11.65","31.14","-15.33","39.36","55.49","11.24","3.18","195","Basic Materials","Mining - Silver","32.74","3"
"ASML Holding","ASML","709090.56","1803","1948061","1.02","-2.07","25.3","85.66","55.72","20.81","30.11","1989.44","689.63","30","Computer and Technology","Semiconductor Equipment - Wafer Fabrication","30.11","2"
"Ascendis Pharma","ASND","15760.13","252.66","737244","-2.75","-3.41","10.15","78.46","9.48","106.99","-13.32","277.18","163.32","91","Medical","Medical - Biomedical and Genetics","57.87","3"
"Academy Sports and Outdoors","ASO","2918.58","47.06","1386676","-3.19","-2.83","-14.19","27.39","-12.96","2.02","6.56","61.19","41.73","80","Consumer Discretionary","Leisure and Recreation Products","6.24","3"
"Aspen Aerogels","ASPN","427.65","5.16","1111133","2.18","-9.15","39.08","41.44","68.48","-40.11","-25.59","8.82","2.57","153","Construction","Building Products - Miscellaneous","-48.64","3"
"Astrana Health, Inc.","ASTH","2283.81","40.99","729468","-9.11","-5.77","20.06","72.13","52.66","56.39","2.07","49.81","18.16","95","Medical","Medical - Outpatient and Home Healthcare",".86","3"
"AST SpaceMobile","ASTS","22969.21","59.18","17435188","7.58","-9.81","-19.92","23.16","-24.71","1505.21","-573.67","133.09","36.91","81","Computer and Technology","Wireless Equipment","-573.67","3"
"ASE Technology","ASX","87739.9","39.46","10201518","-.13","-5.71","25.63","84.11","126.47","11.82","7.03","45.12","9.5","57","Computer and Technology","Electronics - Semiconductors","7.03","2"
"Amtech Systems","ASYS","251.11","17.25","469429","3.23","-16.55","-.92","65.54","27.01","-21.59","5.31","23.99","4.43","6","Computer and Technology","Semiconductor - General","3.11","3"
"Atour Lifestyle Holdings Limited Sponsored ADR","ATAT","4324.5","31.46","830096","-3.5","-.19","-17.73","3.62","-26.22","40.99","17.22","42.9","31.03","67","Consumer Discretionary","Leisure and Recreation Services","17.22","3"
"Alphatec","ATEC","1262.61","8.21","2528317","-11.44","-7.02","-15.88","7.78","-63.94","24.95","2.1","22.68","6.99","166","Medical","Medical - Instruments","-15.93","3"
"A10 Networks","ATEN","2495.46","34.66","1147075","-3.96","-.23","29.91","84","81.04","11.03","23.04","38.11","16.55","154","Computer and Technology","Internet - Software","14.9","3"
"Anterix","ATEX","1958.04","100.42","467286","6.86","23.98","107.82","91.37","325.06","7.79","-398.86","108.21","17.99","9","Computer and Technology","Communication - Infrastructure","1394.17","3"
"Autohome","ATHM","2449.69","21.27","702988","-2.43","13.26","14.17","36.12","-11.71","-4.33","22.14","29.92","16.38","95","Computer and Technology","Internet - Services","17.91","4"
"ATI INC","ATI","27272.25","199.84","1493595","7.72",".17","28.55","96.8","60.91","5.16","10.77","204.09","71.34","68","Aerospace","Aerospace - Defense Equipment","9.26","2"
"Atmus Filtration Technologies Inc.","ATMU","4335.17","53.08","703313","1.2","-2.01","-16.28","55.52","-5.51","5.67","12.64","65.57","37.49","151","Auto-Tires-Trucks","Automotive - Original Equipment","11.56","2"
"Atmos Energy","ATO","29718.41","178.04","1095250","0","2.52","-6.28","62.11","-1.86","12.91","27.58","192.29","154.68","190","Utilities","Utility - Gas Distribution","27.58","3"
"AptarGroup","ATR","8232.82","129","428975","-4.27","2.03","4.3","34.2","-2.26","5.42","9.78","161.82","111.94","185","Industrial Products","Containers - Paper and Packaging","9.98","3"
"AtriCure","ATRC","1671.15","33","986767","-7.36","17.31","17.4","43.15","-22.92","14.88","2.03","42.4","25.86","166","Medical","Medical - Products","1.85","3"
"Astronics","ATRO","3053.6","71","690336","7.51","-18.53","19.33","74.01","45.15","8.39","9.49","87.15","25.01","68","Aerospace","Aerospace - Defense Equipment","5.12","1"
"AngloGold Ashanti PLC","AU","39593.47","78.42","2909074","2.71","-1.16","-16.33","39.23","-15.03","70.78","32.52","128.26","46.25","233","Basic Materials","Mining - Gold","31.11","5"
"Atlantic Union Bankshares","AUB","6033.76","42.16","1431995","-2.52","1.18","11.98","90.93","10.36","51.58","34.06","43.25","31.23","74","Finance","Banks - Northeast","21.97","3"
"Aura Minerals Inc.","AUGO","4616.79","55.1","1047804","9.63","-9.86","-35","36.76",".99","55.13","25.23","109.14","23.69","203","Basic Materials","Mining - Miscellaneous","7.8","5"
"Aurinia Pharmaceuticals","AUPH","1959.89","15.24","1615700","-4.39","-13.16","-.94","65.3","-11.71","20.38","41.27","18.62","8.88","94","Medical","Medical - Drugs","99.97","4"
"Avista","AVA","3485.69","42.18","598051","-.31","2.98","2.63","88.05","1.13","1.34","10.75","43.08","35.55","165","Utilities","Utility - Electric Power","10.75","3"
"Aveanna Healthcare","AVAH","1977.22","9.08","2214775","-8.28","7.08","38.84","81.78","2.7","20.19","5.9","10.27","3.74","95","Medical","Medical - Outpatient and Home Healthcare","10.37","2"
"AeroVironment","AVAV","8033.01","158.73","2417967","6.32","16.13","-18.61","8.07","-39.36","140.89","8.18","409.83","136.68","68","Aerospace","Aerospace - Defense Equipment","-9","3"
"AvalonBay Communities","AVB","27105.75","190.8","866814","-2.4","2.51","4.26","68.63","-2.76","4.36","33.33","204.51","160.81","88","Finance","REIT and Equity Trust - Residential","33.33","3"
"Broadcom","AVGO","1867207.5","392.47","21527064","4.81","3.58","-5.98","56.1","4.78","23.87","53.5","481.57","278.59","57","Computer and Technology","Electronics - Semiconductors","38.85","2"
"Avanos Medical","AVNS","1170.26","24.98","676420",".08",".32","1.46","99.54","105.54","1.95","5.87","25.05","9.89","166","Medical","Medical - Instruments","-10.39","3"
"Avient","AVNT","3360.26","36.64","910503","-3.76","-.97","-1.19","57.97","8.38",".61","8.1","43.28","27.48","91","Basic Materials","Chemical - Diversified ","4.81","2"
"Mission Produce","AVO","1079.27","12.22","1203871","-10.8","3.12","-11.83","40.34","-2.66","12.68","3.89","15.34","10.11","95","Consumer Staples","Agriculture - Operations","1.83","3"
"AvePoint","AVPT","2507.1","11.825","2462648","-10.35","14.25","21.28","27.47","-21.33","26.93","18.31","19.31","8.99","154","Computer and Technology","Internet - Software","10.55","3"
"Avnet","AVT","7375.6","89.92","1016813","6.09","-.98","8.98","93.8","72.81","-6.55","1.4","92.93","44.37","60","Computer and Technology","Electronics - Parts Distribution",".86","3"
"Avantor","AVTR","7749.27","11.35","8971373",".8","12.6","40.12","48.11","-8.48","-3.41","8.73","15.6","7.41","95","Medical","Medical Services","-8.42","2"
"Avery Dennison","AVY","11871.31","155.2","670217","-4.82","-5.72","-5.33","4.93","-21.15","1.14","8.37","197.45","153.01","185","Industrial Products","Containers - Paper and Packaging","7.66","3"
"Armstrong World Industries","AWI","6745.39","158.05","463275","-1.63","-2.11","-7.24","12.66","-23.58","12.11","19.61","203.71","151.43","153","Construction","Building Products - Miscellaneous","18.59","3"
"American Water Works","AWK","26247.66","134.41","2008816",".06","3.39","4.66","51.33","-4.83","9.74","21.28","147","121.13","215","Utilities","Utility - Water Supply","21.17","3"
"American States Water","AWR","3416.42","87.17","357297","-.86","8.04","15.78","89","11.13","10.52","19.66","89.28","70.1","215","Utilities","Utility - Water Supply","19.66","3"
"Axos Financial","AX","5416.56","95.22","391008","-5.67","-.13","-1.27","77.21","2.12","3.63","33.23","101.01","75.6","182","Finance","Financial - Miscellaneous Services","22.53","2"
"AxoGen","AXGN","2112.75","39.73","1375418","-.11","-10.7","-8.03","80.8","12.16","20.21","8.17","46.19","12.54","166","Medical","Medical - Instruments","-13.21","3"
"Axon Enterprise","AXON","39648.16","491.9","985298","-9.2","10.61","22.44","27.8","-19.97","33.47","19.51","870.97","345.94","68","Aerospace","Aerospace - Defense Equipment","6.9","3"
"American Express","AXP","232564.16","340.84","2948847","-5.73","-.47","5.51","52.44","-14.87","9.52","15.13","384.89","292.27","182","Finance","Financial - Miscellaneous Services","15.13","3"
"Axis Capital Holdings","AXS","8450.16","114.62","667912",".88","9.49","14.15","98.47","-1.1","10.17","15.79","115.03","88.25","151","Finance","Insurance - Property and Casualty","16","3"
"Axsome Therapeutics","AXSM","12429.08","241.53","1121562","1.89","1.77","16.26","91.19","22.2","65.55","-27.32","255.17","100.39","91","Medical","Medical - Biomedical and Genetics","-26.59","4"
"Axalta Coating Systems","AXTA","6780.12","31.68","1415342","-3.65","-8.78","11.39","61.6","-9.4","-3.01","10.39","35.57","25.44","74","Basic Materials","Chemical - Specialty","7.22","2"
"AXT","AXTI","3462.85","52.93","8046849","16.15","-23.36","-33.19","36.72","199.14","-11.11","-10.85","140.83","1.92","57","Computer and Technology","Electronics - Semiconductors","-14.69","3"
"Acuity, Inc.","AYI","9788.03","326.97","359847","-3.9","-9.02","12.84","58.18","-16.08","13.14","13.16","376.69","257.79","91","Business Services","Technology Services","10.25","3"
"AstraZeneca","AZN","260971.28","168.27","2650809","-.6","-9.38","-10.19","39.86","-15.43","8.63","23.86","209.48","140.96","91","Medical","Medical - Biomedical and Genetics","17.19","4"
"Azenta","AZTA","1304.43","28.3","593449","5.68","14.9","15.18","49.14","-21.38","-9.52","3.44","41.01","16.02","74","Medical","Medical Info Systems","-30.49",""
"AZZ","AZZ","4593.07","152.84","362975","1.12","-4.58","6.85","88.28","31.77","4.58","11.28","160.17","97.64","95","Industrial Products","Manufacturing - Electronics","11.83","3"
