Company Name,Ticker,Zacks Rank,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %
"Kingsoft Cloud","KC","2","3305.18","10.42","1317182","6.84","-8.53","-3.53","24.51","-6.17","28.16","-3.27","18.21","8.58","85","Computer and Technology","Internet - Software","-5.49"
"Kyndryl Holdings, Inc.","KD","3","2864.31","12.79","3455149","-2.23","-3.52","13.66","11.35","-56.09",".23","1.5","33.14","10.59","156","Business Services","Technology Services",".58"
"Keurig Dr Pepper","KDP","3","44349.32","32.55","9320668","2.29","11.23","2.58","88.9","3.19","8.16","14.68","33.5","25.3","188","Consumer Staples","Beverages - Soft drinks","7.1"
"Korea Electric Power","KEP","5","15330.1","12.51","996692","2.93","-2.61","-12.21","6.29","-35.82",".15","8.95","23.26","11.18","168","Utilities","Utility - Electric Power","8.95"
"Kirby","KEX","3","7432.66","138","350784","-.77","6.25","-.87","83.73","13.31","3.01","10.18","152.59","79.95","33","Transportation","Transportation - Shipping","10.18"
"KeyCorp","KEY","3","23668.91","21.79","8902341","2.64","-2.2","-1.07","74.9","-4.69","21.57","25.35","23.99","16.78","103","Finance","Banks - Major Regional","17.83"
"Keysight Technologies","KEYS","1","55705.79","333.42","1374018","1.4","-2.44","-8.33","78.43","42.82","7.95","26.36","373.34","159.49","30","Computer and Technology","Electronics - Measuring Instruments","19.08"
"KornFerry International","KFY","3","4656.6","82.04","327223","-.23","2.04","19.59","96.52","14.65","6.43","9.66","86.28","59.54","103","Business Services","Staffing Firms","9.44"
"Kinross Gold","KGC","3","36566.81","30.15","8034391",".62","12.66","12.91","56.57","-2.78","36.95","35.9","38.07","21.49","216","Basic Materials","Mining - Gold","37.52"
"Kodiak Gas Services, Inc.","KGS","3","6328.1","64.14","1525740","6.5","1.77","-9.62","68.42","48.42","12.83","12.42","76.27","32.95","103","Oils-Energy","Oil and Gas - Mechanical and and Equipment","5.77"
"Kraft Heinz Company","KHC","3","29467.72","24.9","14370576","-3.19","-.32","3.58","56.79","-9.12","-3.5","11.51","27.62","21.21","211","Consumer Staples","Food - Miscellaneous","-13.64"
"Kimco Realty","KIM","3","15830.63","23.76","3958222","-.46","-2.12","-6.9","57.88","3.26","5.06","27.76","26.38","19.78","168","Finance","REIT and Equity Trust - Retail","27.76"
"KKR & Co.","KKR","3","96702.28","105.73","4144434","-1.81","3.76","9.84","36.43","-25.05","-11.04","82.52","149.34","83.88","103","Finance","Financial - Investment Management","14.41"
"KLA","KLAC","2","242495.08","188.98","8515715","5.79","-3.7","-27.62","45.84","35.47","11.71","36.52","301.71","87.33","55","Computer and Technology","Electronics - Miscellaneous Products","35.57"
"Klarna Group plc","KLAR","3","5439.89","14.26","8786862","-1.91","-26.56","-18.13","6.38","-55.79","24.83","-3.54","45.82","12.27","165","Business Services","Financial Transaction Services","-3.54"
"Kulicke and Soffa Industries","KLIC","1","4270.84","83.07","682087","1.94","-5.65","-29.3","47.02","58.87","-7.38","15.19","133.81","35.29","24","Computer and Technology","Electronics - Manufacturing Machinery","12.18"
"KimberlyClark","KMB","3","34907.5","102.93","2806221","-2.77","-2.83","1.76","31.41","-7.73","-18","14.94","130.97","93.05","186","Consumer Staples","Consumer Products - Staples","11.79"
"Kinder Morgan","KMI","3","69921.59","31.98","10088798","-2.61",".03","-.19","65.64","1.3","12.17","18.92","34.31","25.84","168","Oils-Energy","Oil and Gas - Production and Pipelines","19.31"
"Kemper","KMPR","3","1652.2","26.67","833858","-.5","6.25","9.7","16.44","-38.66","3.26","1.6","54.17","22.9","84","Finance","Insurance - Multi line","-10.84"
"Kennametal","KMT","3","2364.31","30.47","1550939","5.73","-1.8","-12.74","46.32","-3.16","19.82","15","43.27","20.45","59","Industrial Products","Manufacturing - Tools & Related Products","14.53"
"CarMax","KMX","2","8981.55","60.57","1555493","3.2","7.67","21.22","97.21","45.27","-1.79","1.53","64.22","30.88","74","Retail-Wholesale","Automotive - Retail and Wholesale - Parts",".84"
"Knowles","KN","2","3031.21","35.62","723493","3.83","-7.24","-14.21","66.97","46.88","7.17","17.75","42.8","20.67","32","Computer and Technology","Communication - Components","10.63"
"Knife River Corporation","KNF","5","3509.68","61.43","740966","-1.39","-8.43","-23.5","5.58","-22.05","8.52","4.23","93.97","59.93","103","Construction","Building Products - Miscellaneous","4.23"
"Kiniksa Pharmaceuticals International, plc","KNSA","3","6078.85","77.09","430668","-.92","1.8","48.85","93.39","67.51","60.09","9.59","80.92","35.42","162","Medical","Medical - Biomedical and Genetics","9.59"
"KINETIK HLDGS","KNTK","3","8838.3","54.98","929700","-.73","6.16","19.05","97.14","33.91","18.98","26.83","55.1","31.68","174","Oils-Energy","Oil and Gas - Field Services","26.19"
"KnightSwift Transportation","KNX","3","11716.8","70.79","2726374","5.08","4.83","-9.16","75.96","22.13",".8","2.75","82.45","38.94","42","Transportation","Transportation - Truck",".56"
"Coca-Cola","KO","3","378925.47","88.36","13722197","-.68","1.38","8.85","85.11","11.73","1.87","27.84","91.99","65.67","188","Consumer Staples","Beverages - Soft drinks","28.56"
"Kodak","KODK","NA","909.55","9.28","852664","3.45","-7.01","-1.9","40.41","-2.61","2.49","-8.28","14.51","5.75","55","Computer and Technology","Electronics - Miscellaneous Products","-8.28"
"The Kroger Co.","KR","4","35895","57.2","5378813","1.82","3.74","-8.54","15.25","-16.83",".35","2.14","75.6","55.53","103","Retail-Wholesale","Retail - Supermarkets",".71"
"Kilroy Realty","KRC","3","4319.72","36.15","1031020","2.31","-.03","-3.21","56.34","-11.86","-2.02","15.47","44.44","27.72","101","Finance","REIT and Equity Trust - Other","15.47"
"KKR Real Estate Finance Trust","KREF","2","448.12","7.46","556377",".39","NA","6.25","44.36","-17.46","-22.85","-11.33","9.87","5.88","235","Finance","REIT and Equity Trust","-47.33"
"Kite Realty Group Trust","KRG","3","5201.01","26.08","1838602",".62","-1.7","-9.95","54.47","-3.95",".3","41.8","29.83","21.33","168","Finance","REIT and Equity Trust - Retail","41.8"
"Karman Holdings Inc.","KRMN","3","5298.7","39.69","2155869","-3.55","-35.68","-17.17","NA","-51.54","36.57","10.4","115.29","39.98","44","Aerospace","Aerospace - Defense Equipment","6.31"
"Kearny Financial","KRNY","3","657.73","10","719718","2.63","7.08","18.07","100","21.24","1.05","20.93","10.13","6.26","82","Finance","Financial - Savings and Loan","10.45"
"Kronos Worldwide","KRO","2","970.27","8.63","328257","-4.42","-.71","20.95","89.52","69.15","-1.47","-4.82","8.91","4.33","94","Basic Materials","Chemical - Diversified ","-5.63"
"Kimbell Royalty","KRP","3","1706.79","15.11","935313","-.47","-1.39",".4","82.82","12.22","7.93","27.17","15.61","11.36","103","Oils-Energy","Oil and Gas - Royalty Trust - United States","27.17"
"Joint Stock Company Kaspi.kz Sponsored ADR","KSPI","3","20433.63","107.21","563085","2.27","14.39","29.24","96.94","22.06","59.58","24","108.75","68.84","165","Business Services","Financial Transaction Services","24"
"Kohl's","KSS","1","2204.04","18.61","4485711","9.09","2.15","13.02","59.43","-15.53","-4.28","1.77","24.71","11.72","22","Retail-Wholesale","Retail - Regional Department Stores","1.75"
"KT","KT","3","9542.6","19.78","1243450",".56","8.14","5.04","34.75","-7.48","2.63","4.89","24.54","17.26","202","Computer and Technology","Wireless Non-US ","4.74"
"Kontoor Brands","KTB","2","4021.96","70.73","717767","-2.41","-4.64","-7.11","52.49","6.84","20.9","10.67","88.17","57.48","179","Consumer Discretionary","Textile - Apparel","8.21"
"Kratos Defense & Security Solutions","KTOS","3","8976.83","48.2","2990004","-6.2","-23.39","-16.14","4.54","-44.13","18.53","8.07","130.72","43.88","44","Aerospace","Aerospace - Defense Equipment","2.03"
"Kura Oncology","KURA","3","1178.73","12.52","2296943","4.74","34.52","38.89","94.51","13.1","25.24","-384.3","13.59","7.4","162","Medical","Medical - Biomedical and Genetics","-384.3"
"Kenvue Inc.","KVUE","3","35995.3","18.39","18733660","-.74","-1.52","2.68","72.01","-3.65","-2.14","14.66","20.54","14.11","186","Consumer Staples","Consumer Products - Staples","10.76"
"Klaviyo, Inc.","KVYO","3","5298.78","17.89","5664061","-9.57","4.14","32.93","24.93","-49.17","31.63","17.14","35.92","12.86","85","Computer and Technology","Internet - Software",".49"
"Kyivstar Group Ltd.","KYIV","3","3257.49","14.11","334036","5.22","7.06","2.62","69.88","-3.59","25.9","25.39","16.17","9.33","202","Utilities","Wireline Non-US","12.73"
"Kymera Therapeutics","KYMR","3","9761.05","116.47","685668","-1.2","8.11","37.15","88.34","33.8","-16.7","-281.66","127.31","42.2","162","Medical","Medical - Biomedical and Genetics","-285.33"
"Loews","L","NA","22343.95","108.25","636291",".93","-3.95",".94","57.04","-7.95","5.39","9.02","119.4","95.89","84","Finance","Insurance - Multi line","9.02"
"Ladder Capital Corp","LADR","4","1247.09","9.78","872541",".31","2.08","-2.77","15.02","-20.67","-23","50.44","11.81","9.48","235","Finance","REIT and Equity Trust","12.62"
"Lamar Advertising","LAMR","2","15309.64","149.94","493553","1.17","-2.51","-2.41","71.86","5.63","2.68","23.9","164.33","116.11","101","Finance","REIT and Equity Trust - Other","23.9"
"Gladstone Land","LAND","3","424.03","9.63","790482","7.08","20.91","11.07","39.87","-4.72","3.66","-7.31","12.5","8.06","101","Finance","REIT and Equity Trust - Other","-7.31"
"nLight","LASR","3","2311.07","41.53","1325143","-5.23","-21.46","-42.47","21.12","-5.28","31.62","10.79","84.95","28.04","45","Computer and Technology","Electronics - Semiconductors","-4.02"
"Laureate Education","LAUR","3","5063.67","36.38","902591","-2.05","-1.34","3.84","71.34","-3.17","8.64","14.46","40.46","27.55","208","Consumer Discretionary","Schools","17.57"
"Lazard, Inc.","LAZ","5","4974.67","44.05","1119120","4.09","5.46","2.13","32.52","-17.81","1.54","6.83","57.22","39.11","103","Finance","Financial - Miscellaneous Services","6.95"
"LIBERTY ENERGY","LBRT","3","3360.11","21.4","3121802","4.46","-2.56","-26.65","44.21","-1.08","-7.16",".55","33.93","10.02","174","Oils-Energy","Oil and Gas - Field Services","2.92"
"Liberty Global Ltd","LBTYA","4","3622.35","10.71","1907449","-1.21","4.63","-11.79","27.84","-15.45","12.36","-62.12","13.03","9.69","199","Utilities","Diversified Communication Services","-62.12"
"Liberty Global Ltd","LBTYK","NA","3557.54","10.435","1108161","-.57","4.4","-10.09","27.27","-16.21","12.36","-62.12","12.67","9.59","103","Consumer Discretionary","Broadcast Radio and Television","-62.12"
"Leidos","LDOS","3","16696.74","129.24","1153611","-5.11","-4.35","16.1","33.2","-34.59","3.07","8.87","199.55","100","154","Computer and Technology","Computers - IT Services","7.8"
"Lear","LEA","3","6643.06","128.91","518290","7.75","11.43","-6.76","73.03","4.23","-.2","3.15","148.68","96.78","177","Auto-Tires-Trucks","Automotive - Original Equipment","2.35"
"Lincoln Electric","LECO","2","15067.57","277.05","447907","-1.7","-.32","3.2","71.32","2.31","5.6","13.02","298.88","220.64","59","Industrial Products","Manufacturing - Tools & Related Products","12.35"
"Legend Biotech","LEGN","3","4169.92","20.49","1874187","3.56","4.16","-39.35","24.81","-12.21","64.04","-7.21","36.28","16.65","162","Medical","Medical - Biomedical and Genetics","-7.21"
"Lennar","LEN","4","20134.02","80.37","2219008","-.63","-2.36","-6.87","2.87","-27.89","-3.54","4.79","142.4","81.84","162","Construction","Building Products - Home Builders","4.93"
"Centrus Energy","LEU","3","3469.6","185.53","548073","1.45","-8.16","-1.56","9.43","-36.47","1.52","10.23","436","146.61","223","Basic Materials","Mining - Non Ferrous","10.23"
"Levi Strauss & Co.","LEVI","3","8104.95","20.85","2023018","1.45","-10.8","-12.43","41.34","-9.94","-1.15","8.7","25.53","17.91","73","Retail-Wholesale","Retail - Apparel and Shoes","9.66"
"LifeStance Health Group","LFST","2","4937.13","12.8","3618074","2.99","6.97","48.2","98.02","60.37","13.85","3.19","12.89","4.81","55","Medical","Medical - Outpatient and Home Healthcare","3.19"
"Legence Corp.","LGN","1","5724.76","57.04","977349","-1.12","-17.44","-38.93","32.05","9.15","21.53","1.02","102.27","29.72","156","Construction","Engineering - R and D Services","-1.2"
"Labcorp Holdings Inc.","LH","3","26510.78","324.86","555345","-1.73","1.74","23.34","86.57","15.56","7.25","10.11","339.34","246.64","89","Medical","Medical Services","6.99"
"L3Harris Technologies","LHX","3","47754.75","255.74","1529347","-3.68","-11.48","-15.69","NA","-22.53","2.53","9.41","378.48","256.45","95","Aerospace","Aerospace - Defense","8.17"
"Li Auto","LI","5","13253.24","12.46","2644493","2.23","-3.66","-13.98","4.21","-35.2","-18.85","-4.44","26.69","11.74","188","Auto-Tires-Trucks","Automotive - Foreign","-4.44"
"Life360, Inc.","LIF","3","3598.99","43.09","974059","3.06","-31.64","-9.61","8.34","-38.93","31.76","13.4","110.89","38.1","74","Industrial Products","Security and Safety Services","25.73"
"Lennox International","LII","4","13496.98","385.18","439723","2.06","-7.74","-25.5","8.01","-28.67","-2.73","14.86","580.46","374","38","Construction","Building Products - Air Conditioner and Heating","14.61"
"Liberty Latin America","LILA","4","1669.07","8.69","395687","-1.05",".12","10.22","91.4","2.25","-.33","-2.2","8.87","4.8","221","Computer and Technology","Wireless National","-2.2"
"Liberty Global","LILAK","NA","1655.35","8.67","1304540","-1.17",".24","8.89","88.3",".46","-.33","-2.2","8.94","4.79","221","Computer and Technology","Wireless National","-2.2"
"Linde PLC","LIN","3","220150.3","468.38","1802595","-2.45","-3.02","-8.42","56.08","-.67","2.97","22.75","546.64","389.38","87","Basic Materials","Chemical - Specialty","20.43"
"Lincoln Educational Services","LINC","3","813.34","24.81","1047727","1.91","-16.67","-42.77","20.7","-5.84","17.76","4.99","55.68","17.8","208","Consumer Discretionary","Schools","3.99"
"Lindblad Expeditions","LIND","3","1697.58","26.55","777497","-2.6","-21.7","7.93","62.61","59.11","19.59",".16","34.48","11.45","199","Consumer Discretionary","Leisure and Recreation Services","-2.08"
"Lineage, Inc.","LINE","3","8691.69","37.88","692183","-2.75","-7.69","-11.99","47.9","-3.28",".28","-3.15","45.1","31.8","101","Finance","REIT and Equity Trust - Other","-3.15"
"Lionsgate Studios Corp.","LION","3","3322.97","11.16","2317161","-1.41","-9.63","-22.27","50.14","8.5","-17.64","2.69","16.4","5.91","95","Consumer Discretionary","Media Conglomerates","-4.1"
"Lumentum","LITE","1","79048.57","978.535","4317907","-3.66","8.33","-7.94","81.14","112.04","83.22","25.96","1053.09","141.91","32","Computer and Technology","Communication - Components","-230.15"
"LivaNova","LIVN","3","4513.26","80.7","574157","2.64","7.11","2.79","90.48","18.08","10.75","15.95","85.32","49.57","100","Medical","Medical - Instruments","12.82"
"Luckin Coffee","LKNCY","2","9983.13","33.55","825082","-3.04","3.91","13.91","46.48","-7.84","48.92","8.16","43.03","27.67","188","Consumer Staples","Beverages - Soft drinks","6.78"
"LKQ","LKQ","5","6461.67","24.9","2876446","1.75","3.95","-2.3","25.02","-25","-4.9","5.17","34.8","22.45","213","Auto-Tires-Trucks","Automotive - Replacement Parts","3.37"
"Eli Lilly","LLY","3","1081958.13","1123.91","2352106","-.64","-6.7","1.77","76.85","-5.15","44.7","35.45","1280.34","714.59","103","Medical","Large Cap Pharmaceuticals","33.53"
"LeMaitre Vascular","LMAT","4","1844.86","79.59","306849",".49","-.64","-12.24","4.42","-11.78","13.53","23.81","117.39","78.97","95","Medical","Medical - Products","25.02"
"Limbach","LMB","5","594.58","49.54","418501","20.96","7.62","-36.37","11.85","-43.2","24.68","6.59","114.11","41.22","103","Construction","Building Products - Miscellaneous","4.42"
"Lemonade","LMND","3","4133.75","50.55","866402","2.26","1.39","-12.08","12.26","-33.45","40.15","-14.2","96.57","47.38","84","Finance","Insurance - Multi line","-14.2"
"Lockheed Martin","LMT","3","121229.77","536.15","940052","-6.41","-12.91","-.96","36.25","-3.68","5.64","8.65","676.7","439.19","95","Aerospace","Aerospace - Defense","8.16"
"Lincoln National","LNC","2","8705.11","43.32","1717359","6.76","-.46","21.03","89.38","-9.44","-1.25","8.69","47","32.59","174","Finance","Insurance - Life Insurance","12.21"
"Cheniere Energy","LNG","3","60307.98","276.02","1603064",".11","9.91","24.12","95.46","33.22","27.21","15.41","296.91","188.83","103","Oils-Energy","Oil and Gas - Exploration and Production - United States","13.57"
"Alliant Energy","LNT","3","17623.58","68.61","2166415","-.01","-.35","-7.59","30.19","-7.27","9.57","18.65","78.03","63.62","168","Utilities","Utility - Electric Power","18.45"
"Lantheus","LNTH","NA","6590.55","100.44","1324447",".01","-.01","-3.53","83.61","34.56",".5","25.52","110.94","50.11","95","Medical","Medical - Products","17.69"
"Lenovo Group","LNVGY","3","52006.29","77.76","347807","9.54","12.61","34.35","94.04","213.91","20.26","3","87.75","22.31","30","Computer and Technology","Computer - Micro Computers",".88"
